Minute	Call Count
2023-07-01 21:08	undefined	undefined
2023-07-01 21:09	undefined	undefined
2023-07-01 21:10	undefined	undefined
2023-07-01 21:11	undefined	undefined
2023-07-01 21:12	undefined	undefined
2023-07-01 21:13	undefined	undefined
2023-07-01 21:14	undefined	undefined
2023-07-01 21:19	undefined	undefined
2023-07-01 21:21	undefined	undefined
2023-07-01 21:24	undefined	undefined
2023-07-01 21:25	undefined	undefined
2023-07-01 21:27	undefined	undefined
2023-07-01 21:28	undefined	undefined
2023-07-01 21:30	undefined	undefined
2023-07-01 21:31	undefined	undefined
2023-07-01 21:32	undefined	undefined
2023-07-01 21:33	undefined	undefined
2023-07-01 21:34	undefined	undefined
2023-07-01 21:35	undefined	undefined
2023-07-01 21:36	undefined	undefined
2023-07-01 21:37	undefined	undefined
2023-07-01 21:38	undefined	undefined
2023-07-01 21:39	undefined	undefined
2023-07-01 21:40	undefined	undefined
2023-07-01 21:42	undefined	undefined
2023-07-01 21:43	undefined	undefined
2023-07-01 21:44	undefined	undefined
2023-07-01 21:45	undefined	undefined
2023-07-01 21:46	undefined	undefined
2023-07-01 21:47	undefined	undefined
2023-07-01 21:50	undefined	undefined
2023-07-01 21:51	undefined	undefined
2023-07-01 21:52	undefined	undefined
2023-07-01 21:53	undefined	undefined
2023-07-01 21:54	undefined	undefined
2023-07-01 21:55	undefined	undefined
2023-07-01 21:56	undefined	undefined
2023-07-01 21:57	undefined	undefined
2023-07-01 21:58	undefined	undefined
2023-07-01 21:59	undefined	undefined
2023-07-01 22:00	undefined	undefined
2023-07-01 22:01	undefined	undefined
2023-07-01 22:02	undefined	undefined
2023-07-01 22:03	undefined	undefined
2023-07-01 22:04	undefined	undefined
2023-07-01 22:05	undefined	undefined
2023-07-01 22:06	undefined	undefined
2023-07-01 22:07	undefined	undefined
2023-07-01 22:09	undefined	undefined
2023-07-01 22:13	undefined	undefined
2023-07-01 22:17	undefined	undefined
2023-07-01 22:18	undefined	undefined
2023-07-01 22:19	undefined	undefined
2023-07-01 22:21	undefined	undefined
2023-07-01 22:24	undefined	undefined
2023-07-01 22:25	undefined	undefined
2023-07-01 22:26	undefined	undefined
2023-07-01 22:28	undefined	undefined
2023-07-01 22:31	undefined	undefined
2023-07-01 22:32	undefined	undefined
2023-07-01 22:33	undefined	undefined
2023-07-01 22:34	undefined	undefined
2023-07-01 22:35	undefined	undefined
2023-07-01 22:36	undefined	undefined
2023-07-01 22:37	undefined	undefined
2023-07-01 22:38	undefined	undefined
2023-07-01 22:39	undefined	undefined
2023-07-01 22:40	undefined	undefined
2023-07-01 22:41	undefined	undefined
2023-07-01 22:42	undefined	undefined
2023-07-01 22:43	undefined	undefined
2023-07-01 22:45	undefined	undefined
2023-07-01 22:47	undefined	undefined
2023-07-01 22:50	undefined	undefined
2023-07-01 22:51	undefined	undefined
2023-07-01 22:55	undefined	undefined
2023-07-01 22:56	undefined	undefined
2023-07-01 22:59	undefined	undefined
2023-07-01 23:03	undefined	undefined
2023-07-01 23:05	undefined	undefined
2023-07-01 23:06	undefined	undefined
2023-07-01 23:07	undefined	undefined
2023-07-01 23:08	undefined	undefined
2023-07-01 23:09	undefined	undefined
2023-07-01 23:12	undefined	undefined
2023-07-01 23:14	undefined	undefined
2023-07-01 23:15	undefined	undefined
2023-07-01 23:16	undefined	undefined
2023-07-01 23:19	undefined	undefined
2023-07-01 23:20	undefined	undefined
2023-07-01 23:22	undefined	undefined
2023-07-01 23:24	undefined	undefined
2023-07-01 23:25	undefined	undefined
2023-07-01 23:26	undefined	undefined
2023-07-01 23:28	undefined	undefined
2023-07-01 23:30	undefined	undefined
2023-07-01 23:31	undefined	undefined
2023-07-01 23:32	undefined	undefined
2023-07-01 23:33	undefined	undefined
2023-07-01 23:34	undefined	undefined
2023-07-01 23:36	undefined	undefined
2023-07-01 23:37	undefined	undefined
2023-07-01 23:38	undefined	undefined
2023-07-01 23:40	undefined	undefined
2023-07-01 23:43	undefined	undefined
2023-07-01 23:44	undefined	undefined
2023-07-01 23:47	undefined	undefined
2023-07-01 23:48	undefined	undefined
2023-07-01 23:49	undefined	undefined
2023-07-01 23:52	undefined	undefined
2023-07-01 23:53	undefined	undefined
2023-07-01 23:55	undefined	undefined
2023-07-02 00:01	undefined	undefined
2023-07-02 00:02	undefined	undefined
2023-07-02 00:05	undefined	undefined
2023-07-02 00:06	undefined	undefined
2023-07-02 00:07	undefined	undefined
2023-07-02 00:08	undefined	undefined
2023-07-02 00:11	undefined	undefined
2023-07-02 00:12	undefined	undefined
2023-07-02 00:13	undefined	undefined
2023-07-02 00:14	undefined	undefined
2023-07-02 00:16	undefined	undefined
2023-07-02 00:17	undefined	undefined
2023-07-02 00:18	undefined	undefined
2023-07-02 00:20	undefined	undefined
2023-07-02 00:21	undefined	undefined
2023-07-02 00:22	undefined	undefined
2023-07-02 00:24	undefined	undefined
2023-07-02 00:25	undefined	undefined
2023-07-02 00:26	undefined	undefined
2023-07-02 00:27	undefined	undefined
2023-07-02 00:28	undefined	undefined
2023-07-02 00:30	undefined	undefined
2023-07-02 00:31	undefined	undefined
2023-07-02 00:34	undefined	undefined
2023-07-02 00:35	undefined	undefined
2023-07-02 00:40	undefined	undefined
2023-07-02 00:41	undefined	undefined
2023-07-02 00:42	undefined	undefined
2023-07-02 00:43	undefined	undefined
2023-07-02 00:44	undefined	undefined
2023-07-02 00:45	undefined	undefined
2023-07-02 00:46	undefined	undefined
2023-07-02 00:47	undefined	undefined
2023-07-02 00:51	undefined	undefined
2023-07-02 00:52	undefined	undefined
2023-07-02 00:55	undefined	undefined
2023-07-02 00:56	undefined	undefined
2023-07-02 00:57	undefined	undefined
2023-07-02 00:59	undefined	undefined
2023-07-02 01:00	undefined	undefined
2023-07-02 01:01	undefined	undefined
2023-07-02 01:02	undefined	undefined
2023-07-02 01:03	undefined	undefined
2023-07-02 01:04	undefined	undefined
2023-07-02 01:05	undefined	undefined
2023-07-02 01:08	undefined	undefined
2023-07-02 01:09	undefined	undefined
2023-07-02 01:10	undefined	undefined
2023-07-02 01:11	undefined	undefined
2023-07-02 01:14	undefined	undefined
2023-07-02 01:15	undefined	undefined
2023-07-02 01:16	undefined	undefined
2023-07-02 01:19	undefined	undefined
2023-07-02 01:21	undefined	undefined
2023-07-02 01:25	undefined	undefined
2023-07-02 01:26	undefined	undefined
2023-07-02 01:28	undefined	undefined
2023-07-02 01:32	undefined	undefined
2023-07-02 01:33	undefined	undefined
2023-07-02 01:34	undefined	undefined
2023-07-02 01:35	undefined	undefined
2023-07-02 01:39	undefined	undefined
2023-07-02 01:40	undefined	undefined
2023-07-02 01:43	undefined	undefined
2023-07-02 01:44	undefined	undefined
2023-07-02 01:46	undefined	undefined
2023-07-02 01:49	undefined	undefined
2023-07-02 01:55	undefined	undefined
2023-07-02 02:00	undefined	undefined
2023-07-02 02:02	undefined	undefined
2023-07-02 02:05	undefined	undefined
2023-07-02 02:06	undefined	undefined
2023-07-02 02:08	undefined	undefined
2023-07-02 02:09	undefined	undefined
2023-07-02 02:11	undefined	undefined
2023-07-02 02:13	undefined	undefined
2023-07-02 02:16	undefined	undefined
2023-07-02 02:17	undefined	undefined
2023-07-02 02:21	undefined	undefined
2023-07-02 02:25	undefined	undefined
2023-07-02 02:26	undefined	undefined
2023-07-02 02:27	undefined	undefined
2023-07-02 02:28	undefined	undefined
2023-07-02 02:29	undefined	undefined
2023-07-02 02:30	undefined	undefined
2023-07-02 02:31	undefined	undefined
2023-07-02 02:32	undefined	undefined
2023-07-02 02:36	undefined	undefined
2023-07-02 02:37	undefined	undefined
2023-07-02 02:41	undefined	undefined
2023-07-02 02:42	undefined	undefined
2023-07-02 02:46	undefined	undefined
2023-07-02 02:47	undefined	undefined
2023-07-02 02:49	undefined	undefined
2023-07-02 02:51	undefined	undefined
2023-07-02 02:53	undefined	undefined
2023-07-02 02:54	undefined	undefined
2023-07-02 02:56	undefined	undefined
2023-07-02 02:57	undefined	undefined
2023-07-02 02:58	undefined	undefined
2023-07-02 03:02	undefined	undefined
2023-07-02 03:03	undefined	undefined
2023-07-02 03:04	undefined	undefined
2023-07-02 03:07	undefined	undefined
2023-07-02 03:08	undefined	undefined
2023-07-02 03:12	undefined	undefined
2023-07-02 03:16	undefined	undefined
2023-07-02 03:19	undefined	undefined
2023-07-02 03:20	undefined	undefined
2023-07-02 03:23	undefined	undefined
2023-07-02 03:27	undefined	undefined
2023-07-02 03:30	undefined	undefined
2023-07-02 03:31	undefined	undefined
2023-07-02 03:32	undefined	undefined
2023-07-02 03:39	undefined	undefined
2023-07-02 03:42	undefined	undefined
2023-07-02 03:43	undefined	undefined
2023-07-02 03:44	undefined	undefined
2023-07-02 03:45	undefined	undefined
2023-07-02 03:46	undefined	undefined
2023-07-02 03:47	undefined	undefined
2023-07-02 03:48	undefined	undefined
2023-07-02 03:51	undefined	undefined
2023-07-02 03:53	undefined	undefined
2023-07-02 03:54	undefined	undefined
2023-07-02 03:56	undefined	undefined
2023-07-02 03:58	undefined	undefined
2023-07-02 04:02	undefined	undefined
2023-07-02 04:06	undefined	undefined
2023-07-02 04:08	undefined	undefined
2023-07-02 04:09	undefined	undefined
2023-07-02 04:11	undefined	undefined
2023-07-02 04:13	undefined	undefined
2023-07-02 04:14	undefined	undefined
2023-07-02 04:15	undefined	undefined
2023-07-02 04:18	undefined	undefined
2023-07-02 04:19	undefined	undefined
2023-07-02 04:23	undefined	undefined
2023-07-02 04:24	undefined	undefined
2023-07-02 04:27	undefined	undefined
2023-07-02 04:30	undefined	undefined
2023-07-02 04:31	undefined	undefined
2023-07-02 04:32	undefined	undefined
2023-07-02 04:33	undefined	undefined
2023-07-02 04:34	undefined	undefined
2023-07-02 04:39	undefined	undefined
2023-07-02 04:43	undefined	undefined
2023-07-02 04:47	undefined	undefined
2023-07-02 04:51	undefined	undefined
2023-07-02 04:54	undefined	undefined
2023-07-02 04:55	undefined	undefined
2023-07-02 04:59	undefined	undefined
2023-07-02 05:04	undefined	undefined
2023-07-02 05:07	undefined	undefined
2023-07-02 05:08	undefined	undefined
2023-07-02 05:12	undefined	undefined
2023-07-02 05:13	undefined	undefined
2023-07-02 05:19	undefined	undefined
2023-07-02 05:24	undefined	undefined
2023-07-02 05:29	undefined	undefined
2023-07-02 05:30	undefined	undefined
2023-07-02 05:31	undefined	undefined
2023-07-02 05:33	undefined	undefined
2023-07-02 05:34	undefined	undefined
2023-07-02 05:36	undefined	undefined
2023-07-02 05:37	undefined	undefined
2023-07-02 05:38	undefined	undefined
2023-07-02 05:41	undefined	undefined
2023-07-02 05:42	undefined	undefined
2023-07-02 05:43	undefined	undefined
2023-07-02 05:44	undefined	undefined
2023-07-02 05:45	undefined	undefined
2023-07-02 05:46	undefined	undefined
2023-07-02 05:47	undefined	undefined
2023-07-02 05:48	undefined	undefined
2023-07-02 05:50	undefined	undefined
2023-07-02 05:53	undefined	undefined
2023-07-02 05:57	undefined	undefined
2023-07-02 05:58	undefined	undefined
2023-07-02 06:00	undefined	undefined
2023-07-02 06:01	undefined	undefined
2023-07-02 06:03	undefined	undefined
2023-07-02 06:05	undefined	undefined
2023-07-02 06:06	undefined	undefined
2023-07-02 06:07	undefined	undefined
2023-07-02 06:09	undefined	undefined
2023-07-02 06:11	undefined	undefined
2023-07-02 06:12	undefined	undefined
2023-07-02 06:13	undefined	undefined
2023-07-02 06:17	undefined	undefined
2023-07-02 06:21	undefined	undefined
2023-07-02 06:23	undefined	undefined
2023-07-02 06:27	undefined	undefined
2023-07-02 06:28	undefined	undefined
2023-07-02 06:29	undefined	undefined
2023-07-02 06:35	undefined	undefined
2023-07-02 06:40	undefined	undefined
2023-07-02 06:41	undefined	undefined
2023-07-02 06:46	undefined	undefined
2023-07-02 06:52	undefined	undefined
2023-07-02 06:56	undefined	undefined
2023-07-02 06:58	undefined	undefined
2023-07-02 06:59	undefined	undefined
2023-07-02 07:04	undefined	undefined
2023-07-02 07:07	undefined	undefined
2023-07-02 07:09	undefined	undefined
2023-07-02 07:10	undefined	undefined
2023-07-02 07:11	undefined	undefined
2023-07-02 07:12	undefined	undefined
2023-07-02 07:13	undefined	undefined
2023-07-02 07:14	undefined	undefined
2023-07-02 07:15	undefined	undefined
2023-07-02 07:16	undefined	undefined
2023-07-02 07:17	undefined	undefined
2023-07-02 07:20	undefined	undefined
2023-07-02 07:22	undefined	undefined
2023-07-02 07:23	undefined	undefined
2023-07-02 07:24	undefined	undefined
2023-07-02 07:25	undefined	undefined
2023-07-02 07:26	undefined	undefined
2023-07-02 07:28	undefined	undefined
2023-07-02 07:29	undefined	undefined
2023-07-02 07:31	undefined	undefined
2023-07-02 07:32	undefined	undefined
2023-07-02 07:34	undefined	undefined
2023-07-02 07:35	undefined	undefined
2023-07-02 07:36	undefined	undefined
2023-07-02 07:38	undefined	undefined
2023-07-02 07:39	undefined	undefined
2023-07-02 07:45	undefined	undefined
2023-07-02 07:46	undefined	undefined
2023-07-02 07:51	undefined	undefined
2023-07-02 07:57	undefined	undefined
2023-07-02 07:58	undefined	undefined
2023-07-02 07:59	undefined	undefined
2023-07-02 08:03	undefined	undefined
2023-07-02 08:04	undefined	undefined
2023-07-02 08:05	undefined	undefined
2023-07-02 08:06	undefined	undefined
2023-07-02 08:07	undefined	undefined
2023-07-02 08:08	undefined	undefined
2023-07-02 08:09	undefined	undefined
2023-07-02 08:10	undefined	undefined
2023-07-02 08:11	undefined	undefined
2023-07-02 08:12	undefined	undefined
2023-07-02 08:13	undefined	undefined
2023-07-02 08:17	undefined	undefined
2023-07-02 08:18	undefined	undefined
2023-07-02 08:19	undefined	undefined
2023-07-02 08:21	undefined	undefined
2023-07-02 08:22	undefined	undefined
2023-07-02 08:23	undefined	undefined
2023-07-02 08:24	undefined	undefined
2023-07-02 08:25	undefined	undefined
2023-07-02 08:26	undefined	undefined
2023-07-02 08:27	undefined	undefined
2023-07-01 22:23	undefined	undefined
2023-07-02 08:28	undefined	undefined
2023-07-02 08:29	undefined	undefined
2023-07-02 08:30	undefined	undefined
2023-07-02 08:31	undefined	undefined
2023-07-02 08:32	undefined	undefined
2023-07-02 08:33	undefined	undefined
2023-07-02 08:34	undefined	undefined
2023-07-02 08:35	undefined	undefined
2023-07-02 08:36	undefined	undefined
2023-07-02 08:37	undefined	undefined
2023-07-02 08:38	undefined	undefined
2023-07-02 08:39	undefined	undefined
2023-07-02 08:40	undefined	undefined
2023-07-02 08:41	undefined	undefined
2023-07-02 08:42	undefined	undefined
2023-07-02 08:48	undefined	undefined
2023-07-02 08:49	undefined	undefined
2023-07-02 08:50	undefined	undefined
2023-07-02 08:51	undefined	undefined
2023-07-02 08:52	undefined	undefined
2023-07-02 08:53	undefined	undefined
2023-07-02 08:54	undefined	undefined
2023-07-02 08:55	undefined	undefined
2023-07-02 08:56	undefined	undefined
2023-07-02 08:57	undefined	undefined
2023-07-02 09:00	undefined	undefined
2023-07-02 09:01	undefined	undefined
2023-07-02 09:02	undefined	undefined
2023-07-02 09:03	undefined	undefined
2023-07-02 09:04	undefined	undefined
2023-07-02 09:05	undefined	undefined
2023-07-02 09:06	undefined	undefined
2023-07-02 09:09	undefined	undefined
2023-07-02 09:15	undefined	undefined
2023-07-02 09:16	undefined	undefined
2023-07-02 09:17	undefined	undefined
2023-07-02 09:21	undefined	undefined
2023-07-02 09:27	undefined	undefined
2023-07-02 09:28	undefined	undefined
2023-07-02 09:29	undefined	undefined
2023-07-02 09:32	undefined	undefined
2023-07-02 09:33	undefined	undefined
2023-07-02 09:38	undefined	undefined
2023-07-02 09:45	undefined	undefined
2023-07-02 09:50	undefined	undefined
2023-07-02 09:51	undefined	undefined
2023-07-02 09:53	undefined	undefined
2023-07-02 09:56	undefined	undefined
2023-07-02 10:02	undefined	undefined
2023-07-02 10:07	undefined	undefined
2023-07-02 10:08	undefined	undefined
2023-07-02 10:09	undefined	undefined
2023-07-02 10:10	undefined	undefined
2023-07-02 10:11	undefined	undefined
2023-07-02 10:14	undefined	undefined
2023-07-02 10:15	undefined	undefined
2023-07-02 10:21	undefined	undefined
2023-07-02 10:23	undefined	undefined
2023-07-02 10:27	undefined	undefined
2023-07-02 10:32	undefined	undefined
2023-07-02 10:33	undefined	undefined
2023-07-02 10:34	undefined	undefined
2023-07-02 10:39	undefined	undefined
2023-07-02 10:40	undefined	undefined
2023-07-02 10:45	undefined	undefined
2023-07-02 10:51	undefined	undefined
2023-07-02 10:53	undefined	undefined
2023-07-02 10:57	undefined	undefined
2023-07-02 11:03	undefined	undefined
2023-07-02 11:08	undefined	undefined
2023-07-02 11:14	undefined	undefined
2023-07-02 11:19	undefined	undefined
2023-07-02 11:20	undefined	undefined
2023-07-02 11:23	undefined	undefined
2023-07-02 11:25	undefined	undefined
2023-07-02 11:31	undefined	undefined
2023-07-02 11:37	undefined	undefined
2023-07-02 11:38	undefined	undefined
2023-07-02 11:44	undefined	undefined
2023-07-02 11:49	undefined	undefined
2023-07-02 11:54	undefined	undefined
2023-07-02 11:56	undefined	undefined
2023-07-02 11:58	undefined	undefined
2023-07-02 12:00	undefined	undefined
2023-07-02 12:01	undefined	undefined
2023-07-02 12:02	undefined	undefined
2023-07-02 12:04	undefined	undefined
2023-07-02 12:06	undefined	undefined
2023-07-02 12:07	undefined	undefined
2023-07-02 12:08	undefined	undefined
2023-07-02 12:13	undefined	undefined
2023-07-02 12:18	undefined	undefined
2023-07-02 12:24	undefined	undefined
2023-07-02 12:26	undefined	undefined
2023-07-02 12:28	undefined	undefined
2023-07-02 12:30	undefined	undefined
2023-07-02 12:36	undefined	undefined
2023-07-02 12:37	undefined	undefined
2023-07-02 12:38	undefined	undefined
2023-07-02 12:41	undefined	undefined
2023-07-02 12:47	undefined	undefined
2023-07-02 12:53	undefined	undefined
2023-07-02 12:58	undefined	undefined
2023-07-02 13:03	undefined	undefined
2023-07-02 13:04	undefined	undefined
2023-07-02 13:08	undefined	undefined
2023-07-02 13:11	undefined	undefined
2023-07-02 13:13	undefined	undefined
2023-07-02 13:17	undefined	undefined
2023-07-02 13:21	undefined	undefined
2023-07-02 13:22	undefined	undefined
2023-07-02 13:25	undefined	undefined
2023-07-02 13:27	undefined	undefined
2023-07-02 13:28	undefined	undefined
2023-07-02 13:29	undefined	undefined
2023-07-02 13:30	undefined	undefined
2023-07-02 13:33	undefined	undefined
2023-07-02 13:34	undefined	undefined
2023-07-02 13:37	undefined	undefined
2023-07-02 13:38	undefined	undefined
2023-07-02 13:41	undefined	undefined
2023-07-02 13:44	undefined	undefined
2023-07-02 13:49	undefined	undefined
2023-07-02 13:52	undefined	undefined
2023-07-02 13:53	undefined	undefined
2023-07-02 13:57	undefined	undefined
2023-07-02 14:02	undefined	undefined
2023-07-02 14:07	undefined	undefined
2023-07-02 14:11	undefined	undefined
2023-07-02 14:15	undefined	undefined
2023-07-02 14:19	undefined	undefined
2023-07-02 14:25	undefined	undefined
2023-07-02 14:26	undefined	undefined
2023-07-02 14:29	undefined	undefined
2023-07-02 14:34	undefined	undefined
2023-07-02 14:37	undefined	undefined
2023-07-02 14:38	undefined	undefined
2023-07-02 14:43	undefined	undefined
2023-07-02 14:44	undefined	undefined
2023-07-02 14:45	undefined	undefined
2023-07-02 14:47	undefined	undefined
2023-07-02 14:50	undefined	undefined
2023-07-02 14:51	undefined	undefined
2023-07-02 14:52	undefined	undefined
2023-07-02 14:53	undefined	undefined
2023-07-02 14:55	undefined	undefined
2023-07-02 14:56	undefined	undefined
2023-07-02 15:00	undefined	undefined
2023-07-02 15:05	undefined	undefined
2023-07-02 15:06	undefined	undefined
2023-07-02 15:09	undefined	undefined
2023-07-02 15:14	undefined	undefined
2023-07-02 15:16	undefined	undefined
2023-07-02 15:18	undefined	undefined
2023-07-02 15:21	undefined	undefined
2023-07-02 15:22	undefined	undefined
2023-07-02 15:23	undefined	undefined
2023-07-02 15:27	undefined	undefined
2023-07-02 15:32	undefined	undefined
2023-07-02 15:37	undefined	undefined
2023-07-02 15:38	undefined	undefined
2023-07-02 15:41	undefined	undefined
2023-07-02 15:42	undefined	undefined
2023-07-02 15:45	undefined	undefined
2023-07-02 15:46	undefined	undefined
2023-07-02 15:48	undefined	undefined
2023-07-02 15:50	undefined	undefined
2023-07-02 15:51	undefined	undefined
2023-07-02 15:54	undefined	undefined
2023-07-02 15:56	undefined	undefined
2023-07-02 15:57	undefined	undefined
2023-07-02 15:58	undefined	undefined
2023-07-02 15:59	undefined	undefined
2023-07-02 16:03	undefined	undefined
2023-07-02 16:07	undefined	undefined
2023-07-02 16:08	undefined	undefined
2023-07-02 16:09	undefined	undefined
2023-07-02 16:12	undefined	undefined
2023-07-02 16:16	undefined	undefined
2023-07-02 16:19	undefined	undefined
2023-07-02 16:21	undefined	undefined
2023-07-02 16:22	undefined	undefined
2023-07-02 16:24	undefined	undefined
2023-07-02 16:25	undefined	undefined
2023-07-02 16:30	undefined	undefined
2023-07-02 16:33	undefined	undefined
2023-07-02 16:34	undefined	undefined
2023-07-02 16:37	undefined	undefined
2023-07-02 16:38	undefined	undefined
2023-07-02 16:43	undefined	undefined
2023-07-02 16:46	undefined	undefined
2023-07-02 16:48	undefined	undefined
2023-07-02 16:49	undefined	undefined
2023-07-02 16:52	undefined	undefined
2023-07-02 16:54	undefined	undefined
2023-07-02 16:56	undefined	undefined
2023-07-02 16:57	undefined	undefined
2023-07-02 16:58	undefined	undefined
2023-07-02 16:59	undefined	undefined
2023-07-02 17:03	undefined	undefined
2023-07-02 17:04	undefined	undefined
2023-07-02 17:07	undefined	undefined
2023-07-02 17:11	undefined	undefined
2023-07-02 17:12	undefined	undefined
2023-07-02 17:16	undefined	undefined
2023-07-02 17:20	undefined	undefined
2023-07-02 17:25	undefined	undefined
2023-07-02 17:28	undefined	undefined
2023-07-02 17:30	undefined	undefined
2023-07-02 17:31	undefined	undefined
2023-07-02 17:32	undefined	undefined
2023-07-02 17:33	undefined	undefined
2023-07-02 17:34	undefined	undefined
2023-07-02 17:35	undefined	undefined
2023-07-02 17:38	undefined	undefined
2023-07-02 17:39	undefined	undefined
2023-07-02 17:41	undefined	undefined
2023-07-02 17:43	undefined	undefined
2023-07-02 17:47	undefined	undefined
2023-07-02 17:48	undefined	undefined
2023-07-02 17:49	undefined	undefined
2023-07-02 17:50	undefined	undefined
2023-07-02 17:51	undefined	undefined
2023-07-02 17:52	undefined	undefined
2023-07-02 17:53	undefined	undefined
2023-07-02 17:54	undefined	undefined
2023-07-02 17:56	undefined	undefined
2023-07-02 17:57	undefined	undefined
2023-07-02 18:01	undefined	undefined
2023-07-02 18:04	undefined	undefined
2023-07-02 18:05	undefined	undefined
2023-07-02 18:06	undefined	undefined
2023-07-02 18:10	undefined	undefined
2023-07-02 18:15	undefined	undefined
2023-07-02 18:20	undefined	undefined
2023-07-02 18:21	undefined	undefined
2023-07-02 18:22	undefined	undefined
2023-07-02 18:23	undefined	undefined
2023-07-02 18:24	undefined	undefined
2023-07-02 18:26	undefined	undefined
2023-07-02 18:27	undefined	undefined
2023-07-02 18:31	undefined	undefined
2023-07-02 18:35	undefined	undefined
2023-07-02 18:37	undefined	undefined
2023-07-02 18:38	undefined	undefined
2023-07-02 18:44	undefined	undefined
2023-07-02 18:49	undefined	undefined
2023-07-02 18:50	undefined	undefined
2023-07-02 18:52	undefined	undefined
2023-07-02 18:55	undefined	undefined
2023-07-02 18:59	undefined	undefined
2023-07-02 19:01	undefined	undefined
2023-07-02 19:06	undefined	undefined
2023-07-02 19:07	undefined	undefined
2023-07-02 19:08	undefined	undefined
2023-07-02 19:12	undefined	undefined
2023-07-02 19:14	undefined	undefined
2023-07-02 19:17	undefined	undefined
2023-07-02 19:18	undefined	undefined
2023-07-02 19:19	undefined	undefined
2023-07-02 19:21	undefined	undefined
2023-07-02 19:22	undefined	undefined
2023-07-02 19:23	undefined	undefined
2023-07-02 19:25	undefined	undefined
2023-07-02 19:28	undefined	undefined
2023-07-02 19:31	undefined	undefined
2023-07-02 19:33	undefined	undefined
2023-07-02 19:34	undefined	undefined
2023-07-02 19:36	undefined	undefined
2023-07-02 19:37	undefined	undefined
2023-07-02 19:38	undefined	undefined
2023-07-02 19:39	undefined	undefined
2023-07-02 19:40	undefined	undefined
2023-07-02 19:42	undefined	undefined
2023-07-02 19:43	undefined	undefined
2023-07-02 19:44	undefined	undefined
2023-07-02 19:45	undefined	undefined
2023-07-02 19:46	undefined	undefined
2023-07-02 19:47	undefined	undefined
2023-07-02 19:53	undefined	undefined
2023-07-02 19:54	undefined	undefined
2023-07-02 19:56	undefined	undefined
2023-07-02 19:58	undefined	undefined
2023-07-02 19:59	undefined	undefined
2023-07-02 20:02	undefined	undefined
2023-07-02 20:04	undefined	undefined
2023-07-02 20:07	undefined	undefined
2023-07-02 20:08	undefined	undefined
2023-07-02 20:09	undefined	undefined
2023-07-02 20:12	undefined	undefined
2023-07-02 20:17	undefined	undefined
2023-07-02 20:20	undefined	undefined
2023-07-02 20:25	undefined	undefined
2023-07-02 20:30	undefined	undefined
2023-07-02 20:31	undefined	undefined
2023-07-02 20:32	undefined	undefined
2023-07-02 20:33	undefined	undefined
2023-07-02 20:34	undefined	undefined
2023-07-02 20:35	undefined	undefined
2023-07-02 20:36	undefined	undefined
2023-07-02 20:37	undefined	undefined
2023-07-02 20:38	undefined	undefined
2023-07-02 20:40	undefined	undefined
2023-07-02 20:43	undefined	undefined
2023-07-02 20:49	undefined	undefined
2023-07-02 20:55	undefined	undefined
2023-07-02 20:56	undefined	undefined
2023-07-02 21:01	undefined	undefined
2023-07-02 21:02	undefined	undefined
2023-07-02 21:08	undefined	undefined
2023-07-02 21:09	undefined	undefined
2023-07-02 21:13	undefined	undefined
2023-07-02 21:16	undefined	undefined
2023-07-02 21:18	undefined	undefined
2023-07-02 21:19	undefined	undefined
2023-07-02 21:25	undefined	undefined
2023-07-02 21:28	undefined	undefined
2023-07-02 21:30	undefined	undefined
2023-07-02 21:31	undefined	undefined
2023-07-02 21:35	undefined	undefined
2023-07-02 21:36	undefined	undefined
2023-07-02 21:37	undefined	undefined
2023-07-02 21:40	undefined	undefined
2023-07-02 21:41	undefined	undefined
2023-07-02 21:42	undefined	undefined
2023-07-02 21:48	undefined	undefined
2023-07-02 21:54	undefined	undefined
2023-07-02 21:55	undefined	undefined
2023-07-02 22:01	undefined	undefined
2023-07-02 22:06	undefined	undefined
2023-07-02 22:12	undefined	undefined
2023-07-02 22:16	undefined	undefined
2023-07-02 22:18	undefined	undefined
2023-07-02 22:24	undefined	undefined
2023-07-02 22:29	undefined	undefined
2023-07-02 22:35	undefined	undefined
2023-07-02 22:40	undefined	undefined
2023-07-02 22:41	undefined	undefined
2023-07-02 22:46	undefined	undefined
2023-07-02 22:47	undefined	undefined
2023-07-02 22:50	undefined	undefined
2023-07-02 22:51	undefined	undefined
2023-07-02 22:53	undefined	undefined
2023-07-02 22:58	undefined	undefined
2023-07-02 22:59	undefined	undefined
2023-07-02 23:06	undefined	undefined
2023-07-02 23:10	undefined	undefined
2023-07-02 23:11	undefined	undefined
2023-07-02 23:16	undefined	undefined
2023-07-02 23:17	undefined	undefined
2023-07-02 23:23	undefined	undefined
2023-07-02 23:29	undefined	undefined
2023-07-02 23:32	undefined	undefined
2023-07-02 23:35	undefined	undefined
2023-07-02 23:40	undefined	undefined
2023-07-02 23:41	undefined	undefined
2023-07-02 23:42	undefined	undefined
2023-07-02 23:43	undefined	undefined
2023-07-02 23:45	undefined	undefined
2023-07-02 23:46	undefined	undefined
2023-07-02 23:47	undefined	undefined
2023-07-02 23:48	undefined	undefined
2023-07-02 23:49	undefined	undefined
2023-07-02 23:50	undefined	undefined
2023-07-02 23:51	undefined	undefined
2023-07-02 23:52	undefined	undefined
2023-07-02 23:53	undefined	undefined
